id,label,node,lat,lon,in,out
46064,46064,46064,40.0760650634766,116.424179077148,0,2
46065,46065,46065,40.0540924072266,116.336288452148,0,1
46066,46066,46066,40.0870513916016,116.369247436523,0,11
46067,46067,46067,40.1200103759766,116.270370483398,2,3
46068,46068,46068,40.0980377197266,116.292343139648,3,4
46069,46069,46069,40.1419830322266,116.731796264648,0,2
46070,46070,46070,40.0705718994141,116.413192749023,9,7
46071,46071,46071,40.0925445556641,116.556015014648,1,0
46072,46072,46072,39.8947906494141,116.396713256836,1,5
46073,46073,46073,39.8879241943359,116.58210754394501,0,2
46074,46074,46074,39.7299957275391,116.539535522461,1,0
46075,46075,46075,39.9167633056641,116.682357788086,0,2
46076,46076,46076,39.7629547119141,116.440658569336,0,4
46077,46077,46077,39.8851776123047,116.429672241211,1,1
46078,46078,46078,39.8302459716797,116.308822631836,3,5
46079,46079,46079,39.9291229248047,116.122055053711,1,0
46080,46080,46080,39.7423553466797,116.045150756836,0,1
46081,46081,46081,39.8961639404297,116.421432495117,13,13
46082,46082,46082,39.8412322998047,116.344528198242,1,1
46083,46083,46083,40.0815582275391,116.267623901367,1,0
46084,46084,46084,39.7533416748047,116.21955871582001,0,2
46085,46085,46085,39.7464752197266,116.279983520508,0,1
46086,46086,46086,39.9442291259766,116.653518676758,1,0
46087,46087,46087,39.7657012939453,116.540908813477,53,42
46088,46088,46088,39.7217559814453,116.409072875977,1,1
46089,46089,46089,39.9510955810547,116.414566040039,1,1
46090,46090,46090,39.9071502685547,116.282730102539,3,1
46091,46091,46091,39.8522186279297,116.227798461914,4,1
46092,46092,46092,39.7863006591797,116.381607055664,1,2
46093,46093,46093,40.0746917724609,116.24153137207001,3,10
46094,46094,46094,39.7203826904297,116.183853149414,1,0
46095,46095,46095,39.9181365966797,116.425552368164,1,1
46096,46096,46096,40.1612091064453,116.259384155273,0,1
46097,46097,46097,39.8879241943359,116.209945678711,6,7
46098,46098,46098,39.9868011474609,116.396713256836,1,0
46099,46099,46099,39.9909210205078,116.367874145508,3,2
46100,46100,46100,40.0801849365234,116.37336730957001,4,4
46101,46101,46101,40.0142669677734,116.35139465332001,2,4
46102,46102,46102,40.0252532958984,116.47224426269501,2,0
46103,46103,46103,40.1241302490234,116.59309387207001,3,3
46104,46104,46104,40.0142669677734,116.43928527832001,1,2
46105,46105,46105,40.1351165771484,116.53816223144501,0,1
46106,46106,46106,40.0691986083984,116.34040832519501,3,0
46107,46107,46107,40.1680755615234,116.19758605957001,0,1
46108,46108,46108,40.1131439208984,116.47224426269501,1,0
46109,46109,46109,40.0911712646484,116.66999816894501,0,1
46110,46110,46110,39.9140167236328,116.597213745117,2,3
46111,46111,46111,39.8480987548828,116.575241088867,2,3
46112,46112,46112,39.9359893798828,116.311569213867,2,9
46113,46113,46113,39.8879241943359,116.654891967773,4,8
46114,46114,46114,39.9579620361328,116.465377807617,7,6
46115,46115,46115,39.8920440673828,116.443405151367,2,1
46116,46116,46116,39.7780609130859,116.325302124023,1,0
46117,46117,46117,39.7341156005859,116.193466186523,1,0
46118,46118,46118,39.7492218017578,116.388473510742,0,1
46119,46119,46119,40.1186370849609,116.264877319336,0,1
46120,46120,46120,39.9469757080078,116.381607055664,1,5
46121,46121,46121,39.8535919189453,116.413192749023,1,3
46122,46122,46122,39.9414825439453,116.676864624023,1,1
46123,46123,46123,39.8838043212891,116.398086547852,3,7
46124,46124,46124,39.9634552001953,116.391220092773,1,1
46125,46125,46125,39.8947906494141,116.474990844727,2,1
46126,46126,46126,39.8865509033203,116.512069702148,2,0
46127,46127,46127,40.2257537841797,116.247024536133,0,1
46128,46128,46128,39.7739410400391,116.48185729980499,0,1
46129,46129,46129,39.9826812744141,116.55876159667999,1,0
46130,46130,46130,39.8178863525391,116.35002136230499,0,1
46131,46131,46131,39.7643280029297,116.26213073730499,0,1
46132,46132,46132,39.9387359619141,116.69059753417999,1,0
46133,46133,46133,40.0334930419922,116.501083374023,0,1
46134,46134,46134,39.9730682373047,116.301956176758,16,7
46135,46135,46135,39.9071502685547,116.719436645508,1,1
46136,46136,46136,39.7945404052734,116.496963500977,3,6
46137,46137,46137,39.9813079833984,116.43791198730499,4,6
46138,46138,46138,39.9607086181641,116.43928527832001,28,21
46139,46139,46139,39.9044036865234,116.66862487792999,3,0
46140,46140,46140,39.9304962158203,116.68098449707001,1,2
46141,46141,46141,39.8632049560547,116.409072875977,13,15
46142,46142,46142,39.8865509033203,116.37336730957001,6,2
46143,46143,46143,39.9524688720703,116.39533996582001,1,3
46144,46144,46144,39.8645782470703,116.65901184082001,1,0
46145,46145,46145,39.9950408935547,116.453018188477,2,0
46146,46146,46146,39.9277496337891,116.60408020019501,1,3
46147,46147,46147,39.9057769775391,116.31843566894501,2,0
46148,46148,46148,39.9387359619141,116.381607055664,3,11
46149,46149,46149,39.8329925537109,116.466751098633,0,1
46150,46150,46150,39.9277496337891,116.172866821289,4,5
46151,46151,46151,39.9250030517578,116.473617553711,11,14
46152,46152,46152,39.8700714111328,116.374740600586,2,8
46153,46153,46153,40.0623321533203,116.586227416992,3,0
46154,46154,46154,40.0183868408203,116.454391479492,0,1
46155,46155,46155,39.8384857177734,116.47224426269501,11,20
46156,46156,46156,39.7176361083984,116.13166809082001,1,0
46157,46157,46157,39.9044036865234,116.58210754394501,3,0
46158,46158,46158,39.8123931884766,116.396713256836,1,1
46159,46159,46159,39.8055267333984,116.39533996582001,1,0
46160,46160,46160,39.8563385009766,116.704330444336,0,1
46161,46161,46161,39.8906707763672,116.512069702148,3,3
46162,46162,46162,39.7478485107422,116.308822631836,0,1
46163,46163,46163,40.0637054443359,116.311569213867,1,0
46164,46164,46164,39.8027801513672,116.45027160644501,6,8
46165,46165,46165,39.9895477294922,116.30744934082001,8,0
46166,46166,46166,39.8686981201172,116.64802551269501,0,1
46167,46167,46167,39.7588348388672,116.31843566894501,0,1
46168,46168,46168,39.9277496337891,116.609573364258,1,6
46169,46169,46169,39.9716949462891,116.477737426758,2,1
46170,46170,46170,39.7492218017578,116.365127563477,4,1
46171,46171,46171,39.8261260986328,116.134414672852,1,0
46172,46172,46172,39.9456024169922,116.348648071289,9,8
46173,46173,46173,39.8357391357422,116.238784790039,5,3
46174,46174,46174,39.7258758544922,116.568374633789,3,4
46175,46175,46175,39.9895477294922,116.480484008789,17,16
46176,46176,46176,39.9785614013672,116.249771118164,2,3
46177,46177,46177,39.6489715576172,116.095962524414,0,1
46178,46178,46178,40.0362396240234,116.366500854492,3,4
46179,46179,46179,39.8934173583984,116.231918334961,6,8
46180,46180,46180,39.9964141845703,116.411819458008,20,17
46181,46181,46181,39.8975372314453,116.225051879883,5,3
46182,46182,46182,39.9414825439453,116.356887817383,43,6
46183,46183,46183,40.0472259521484,116.28410339355499,1,0
46184,46184,46184,40.0142669677734,116.38298034667999,1,0
46185,46185,46185,40.1131439208984,116.661758422852,0,1
46186,46186,46186,40.0801849365234,116.650772094727,2,0
46187,46187,46187,40.0472259521484,116.639785766602,0,1
46188,46188,46188,39.7945404052734,116.303329467773,0,1
46189,46189,46189,39.8535919189453,116.432418823242,6,19
46190,46190,46190,39.8604583740234,116.391220092773,17,13
46191,46191,46191,40.1749420166016,116.380233764648,1,0
46192,46192,46192,40.0074005126953,116.458511352539,1,1
46193,46193,46193,39.7711944580078,116.446151733398,2,2
46194,46194,46194,39.9030303955078,116.490097045898,20,3
46195,46195,46195,39.9002838134766,116.321182250977,9,8
46196,46196,46196,39.9991607666016,116.507949829102,0,1
46197,46197,46197,39.8590850830078,116.182479858398,1,0
46198,46198,46198,39.8783111572266,116.606826782227,0,1
46199,46199,46199,39.8563385009766,116.42692565917999,13,10
46200,46200,46200,39.9552154541016,116.24015808105499,0,1
46201,46201,46201,39.9016571044922,116.63566589355499,1,0
46202,46202,46202,39.9895477294922,116.37199401855499,6,8
46203,46203,46203,39.8577117919922,116.50382995605499,4,1
46204,46204,46204,39.8192596435547,116.540908813477,0,1
46205,46205,46205,39.9126434326172,116.631546020508,3,2
46206,46206,46206,39.8934173583984,116.172866821289,2,1
46207,46207,46207,40.1406097412109,116.534042358398,1,1
46208,46208,46208,39.9002838134766,116.146774291992,5,3
46209,46209,46209,39.8453521728516,116.575241088867,3,1
46210,46210,46210,39.9648284912109,116.288223266602,2,2
46211,46211,46211,39.8220062255859,116.540908813477,6,4
46212,46212,46212,39.7011566162109,116.200332641602,0,1
46213,46213,46213,39.7890472412109,116.35002136230499,3,1
46214,46214,46214,39.8892974853516,116.57112121582001,1,1
46215,46215,46215,39.7670745849609,116.50382995605499,1,2
46216,46216,46216,39.9208831787109,116.420059204102,6,4
46217,46217,46217,39.9895477294922,116.332168579102,3,4
46218,46218,46218,39.8453521728516,116.43928527832001,1,0
46219,46219,46219,40.0609588623047,116.176986694336,0,1
46220,46220,46220,39.8934173583984,116.653518676758,1,0
46221,46221,46221,39.9662017822266,116.458511352539,3,5
46222,46222,46222,39.9112701416016,116.293716430664,1,1
46223,46223,46223,39.8123931884766,116.480484008789,6,1
46224,46224,46224,39.7986602783203,116.52580261230499,1,0
46225,46225,46225,39.9195098876953,116.18522644042999,2,0
46226,46226,46226,39.8563385009766,116.720809936523,1,1
46227,46227,46227,39.9552154541016,116.534042358398,2,0
46228,46228,46228,39.9744415283203,116.35002136230499,0,1
46229,46229,46229,39.9593353271484,116.124801635742,0,2
46230,46230,46230,39.9373626708984,116.190719604492,6,18
46231,46231,46231,39.8934173583984,116.322555541992,0,1
46232,46232,46232,39.9222564697266,116.523056030273,0,1
46233,46233,46233,39.8755645751953,116.550521850586,0,2
46234,46234,46234,39.8535919189453,116.396713256836,35,27
46235,46235,46235,39.8659515380859,116.39533996582001,14,16
46236,46236,46236,39.9098968505859,116.26350402832001,39,22
46237,46237,46237,39.8947906494141,116.122055053711,3,7
46238,46238,46238,39.9497222900391,116.726303100586,0,3
46239,46239,46239,39.6530914306641,116.100082397461,1,2
46240,46240,46240,39.9181365966797,116.435165405273,6,3
46241,46241,46241,39.8412322998047,116.204452514648,0,3
46242,46242,46242,39.9332427978516,116.227798461914,1,1
46243,46243,46243,39.8522186279297,116.429672241211,7,7
46244,46244,46244,39.9181365966797,116.231918334961,1,0
46245,46245,46245,39.9510955810547,116.355514526367,39,28
46246,46246,46246,39.9620819091797,116.498336791992,4,10
46247,46247,46247,39.9291229248047,116.509323120117,12,8
46248,46248,46248,39.8961639404297,116.520309448242,1,0
46249,46249,46249,39.9181365966797,116.366500854492,11,24
46250,46250,46250,40.0389862060547,116.418685913086,5,8
46251,46251,46251,39.8851776123047,116.377487182617,4,7
46252,46252,46252,39.9071502685547,116.223678588867,0,3
46253,46253,46253,39.8741912841797,116.234664916992,1,0
46254,46254,46254,39.8412322998047,116.38435363769501,11,5
46255,46255,46255,39.8632049560547,116.23054504394501,0,1
46256,46256,46256,39.8851776123047,116.51618957519501,1,1
46257,46257,46257,39.8261260986328,116.48323059082001,1,2
46258,46258,46258,40.1090240478516,116.682357788086,0,1
46259,46259,46259,39.8123931884766,116.356887817383,0,1
46260,46260,46260,40.1049041748047,116.512069702148,0,1
46261,46261,46261,40.0279998779297,116.457138061523,3,2
46262,46262,46262,40.0719451904297,116.325302124023,3,6
46263,46263,46263,40.0719451904297,116.413192749023,1,0
46264,46264,46264,40.0719451904297,116.237411499023,54,32
46265,46265,46265,40.1378631591797,116.259384155273,9,1
46266,46266,46266,40.1268768310547,116.665878295898,1,1
46267,46267,46267,40.1158905029297,116.369247436523,2,0
46268,46268,46268,39.7107696533203,116.123428344727,1,3
46269,46269,46269,39.9730682373047,116.337661743164,16,9
46270,46270,46270,40.0376129150391,116.642532348633,0,1
46271,46271,46271,40.0527191162109,116.16462707519501,0,1
46272,46272,46272,39.8165130615234,116.488723754883,1,0
46273,46273,46273,39.8220062255859,116.462631225586,11,8
46274,46274,46274,39.8110198974609,116.078109741211,0,1
46275,46275,46275,39.7670745849609,116.209945678711,3,2
46276,46276,46276,39.9977874755859,116.473617553711,3,7
46277,46277,46277,39.8220062255859,116.297836303711,17,6
46278,46278,46278,39.8000335693359,116.363754272461,1,1
46279,46279,46279,39.8110198974609,116.506576538086,1,5
46280,46280,46280,39.8879241943359,116.275863647461,6,4
46281,46281,46281,39.6681976318359,116.363754272461,1,1
46282,46282,46282,39.8110198974609,116.539535522461,3,0
46283,46283,46283,39.7560882568359,116.550521850586,4,5
46284,46284,46284,39.8439788818359,116.638412475586,1,0
46285,46285,46285,39.7451019287109,116.341781616211,2,4
46286,46286,46286,39.7835540771484,116.499710083008,12,5
46287,46287,46287,39.6942901611328,116.278610229492,0,1
46288,46288,46288,39.8000335693359,116.490097045898,6,4
46289,46289,46289,39.8220062255859,116.204452514648,1,2
46290,46290,46290,39.9538421630859,116.512069702148,2,1
46291,46291,46291,39.9140167236328,116.381607055664,2,1
46292,46292,46292,39.9799346923828,116.403579711914,0,1
46293,46293,46293,39.7931671142578,116.722183227539,1,0
46294,46294,46294,39.6778106689453,116.248397827148,1,0
46295,46295,46295,39.9057769775391,116.343154907227,12,5
46296,46296,46296,39.8728179931641,116.354141235352,6,6
46297,46297,46297,40.1502227783203,116.495590209961,0,1
46298,46298,46298,39.6530914306641,116.398086547852,1,0
46299,46299,46299,40.2051544189453,116.24015808105499,1,0
46300,46300,46300,40.0403594970703,116.29508972167999,0,1
46301,46301,46301,39.9277496337891,116.29508972167999,4,4
46302,46302,46302,39.8412322998047,116.50382995605499,4,1
46303,46303,46303,39.8741912841797,116.260757446289,3,1
46304,46304,46304,39.8632049560547,116.35002136230499,1,0
46305,46305,46305,40.0334930419922,116.226425170898,1,0
46306,46306,46306,39.9181365966797,116.653518676758,3,0
46307,46307,46307,39.7753143310547,116.400833129883,3,1
46308,46308,46308,39.7972869873047,116.686477661133,2,0
46309,46309,46309,40.0101470947266,116.551895141602,0,1
46310,46310,46310,40.1213836669922,116.665878295898,0,1
46311,46311,46311,39.8439788818359,116.326675415039,4,7
46312,46312,46312,39.9318695068359,116.590347290039,1,1
46313,46313,46313,39.8549652099609,116.359634399414,1,0
46314,46314,46314,40.0032806396484,116.577987670898,1,0
46315,46315,46315,40.2147674560547,116.634292602539,1,1
46316,46316,46316,40.0403594970703,116.476364135742,1,0
46317,46317,46317,39.9387359619141,116.366500854492,3,1
46318,46318,46318,39.9922943115234,116.288223266602,1,0
46319,46319,46319,39.8934173583984,116.101455688477,0,1
46320,46320,46320,39.6627044677734,116.705703735352,0,1
46321,46321,46321,39.7945404052734,116.37199401855499,1,17
46322,46322,46322,39.6640777587891,116.35139465332001,1,1
46323,46323,46323,39.7286224365234,116.35002136230499,0,1
46324,46324,46324,39.9181365966797,116.584854125977,14,12
46325,46325,46325,39.8975372314453,116.32942199707001,9,8
46326,46326,46326,39.8522186279297,116.387100219727,26,49
46327,46327,46327,39.8329925537109,116.367874145508,19,12
46328,46328,46328,39.9071502685547,116.442031860352,9,7
46329,46329,46329,39.8384857177734,116.24015808105499,5,13
46330,46330,46330,39.9716949462891,116.39533996582001,6,6
46331,46331,46331,39.9524688720703,116.38435363769501,2,7
46332,46332,46332,39.9167633056641,116.568374633789,6,4
46333,46333,46333,39.8728179931641,116.700210571289,3,1
46334,46334,46334,40.0266265869141,116.344528198242,3,1
46335,46335,46335,40.0485992431641,116.322555541992,6,2
46336,46336,46336,40.0925445556641,116.542282104492,1,0
46337,46337,46337,40.0815582275391,116.333541870117,6,5
46338,46338,46338,40.0925445556641,116.278610229492,2,2
46339,46339,46339,40.0266265869141,116.432418823242,1,0
46340,46340,46340,40.0801849365234,116.587600708008,0,1
46341,46341,46341,40.0705718994141,116.564254760742,0,1
46342,46342,46342,39.8426055908203,116.447525024414,13,14
46343,46343,46343,39.7437286376953,116.150894165039,0,1
46344,46344,46344,39.9085235595703,116.733169555664,3,2
46345,46345,46345,39.9304962158203,116.447525024414,2,0
46346,46346,46346,39.8975372314453,116.436538696289,3,10
46347,46347,46347,39.9524688720703,116.601333618164,5,1
46348,46348,46348,39.8645782470703,116.689224243164,2,8
46349,46349,46349,39.9964141845703,116.293716430664,2,9
46350,46350,46350,39.8426055908203,116.535415649414,5,0
46351,46351,46351,39.8535919189453,116.480484008789,1,8
46352,46352,46352,39.8480987548828,116.19621276855499,0,5
46353,46353,46353,39.7492218017578,116.38298034667999,3,5
46354,46354,46354,39.8590850830078,116.40495300292999,7,9
46355,46355,46355,39.9140167236328,116.35002136230499,9,6
46356,46356,46356,39.8151397705078,116.330795288086,23,4
46357,46357,46357,39.8700714111328,116.275863647461,3,16
46358,46358,46358,39.9318695068359,116.740036010742,0,1
46359,46359,46359,39.8879241943359,116.608200073242,4,2
46360,46360,46360,39.7560882568359,116.212692260742,1,0
46361,46361,46361,39.7574615478516,116.308822631836,4,1
46362,46362,46362,39.8123931884766,116.495590209961,2,0
46363,46363,46363,39.8796844482422,116.490097045898,0,1
46364,46364,46364,39.9016571044922,116.407699584961,5,2
46365,46365,46365,39.8467254638672,116.462631225586,2,2
46366,46366,46366,40.0334930419922,116.42692565917999,0,1
46367,46367,46367,40.1103973388672,116.63566589355499,2,0
46368,46368,46368,39.7808074951172,116.432418823242,3,5
46369,46369,46369,39.8796844482422,116.619186401367,3,2
46370,46370,46370,39.7299957275391,116.14128112792999,1,3
46371,46371,46371,39.8467254638672,116.32942199707001,0,1
46372,46372,46372,40.1364898681641,116.70158386230499,1,0
46373,46373,46373,40.0925445556641,116.56974792480499,1,0
46374,46374,46374,40.0485992431641,116.462631225586,1,0
46375,46375,46375,40.0678253173828,116.444778442383,0,1
46376,46376,46376,39.7780609130859,116.225051879883,0,1
46377,46377,46377,39.8151397705078,116.485977172852,11,6
46378,46378,46378,39.8604583740234,116.33903503417999,4,0
46379,46379,46379,39.7602081298828,116.321182250977,0,1
46380,46380,46380,39.9250030517578,116.595840454102,12,25
46381,46381,46381,39.9098968505859,116.562881469727,13,14
46382,46382,46382,39.8384857177734,116.365127563477,22,8
46383,46383,46383,39.8494720458984,116.387100219727,17,38
46384,46384,46384,39.8879241943359,116.431045532227,14,15
46385,46385,46385,39.9538421630859,116.365127563477,12,12
46386,46386,46386,39.9098968505859,116.310195922852,14,30
46387,46387,46387,39.8439788818359,116.507949829102,2,6
46388,46388,46388,39.9373626708984,116.354141235352,28,39
46389,46389,46389,39.9593353271484,116.507949829102,16,13
46390,46390,46390,39.9044036865234,116.354141235352,7,9
46391,46391,46391,39.9895477294922,116.381607055664,10,4
46392,46392,46392,39.7258758544922,116.293716430664,0,1
46393,46393,46393,39.9593353271484,116.220932006836,0,1
46394,46394,46394,39.8014068603516,116.567001342773,2,1
46395,46395,46395,39.7725677490234,116.363754272461,1,3
46396,46396,46396,39.8975372314453,116.323928833008,11,4
46397,46397,46397,39.9304962158203,116.686477661133,3,1
46398,46398,46398,39.9524688720703,116.268997192383,0,1
46399,46399,46399,39.7231292724609,116.28410339355499,0,1
46400,46400,46400,40.1021575927734,116.54777526855499,0,1
46401,46401,46401,39.9085235595703,116.520309448242,0,1
46402,46402,46402,39.9304962158203,116.234664916992,0,7
46403,46403,46403,39.8865509033203,116.366500854492,8,9
46404,46404,46404,39.9593353271484,116.369247436523,11,16
46405,46405,46405,39.7176361083984,116.347274780273,2,1
46406,46406,46406,40.0032806396484,116.528549194336,1,0
46407,46407,46407,40.0472259521484,116.660385131836,0,1
46408,46408,46408,39.8645782470703,116.359634399414,5,7
46409,46409,46409,39.8865509033203,116.293716430664,9,5
46410,46410,46410,39.9964141845703,116.403579711914,5,4
46411,46411,46411,39.9414825439453,116.458511352539,0,1
46412,46412,46412,39.7876739501953,116.480484008789,2,2
46413,46413,46413,40.1529693603516,116.830673217773,1,0
46414,46414,46414,39.8590850830078,116.281356811523,2,0
46415,46415,46415,40.1749420166016,116.63566589355499,1,0
46416,46416,46416,40.1557159423828,116.82243347167999,0,1
46417,46417,46417,39.8783111572266,116.37199401855499,3,12
46418,46418,46418,39.9112701416016,116.27311706542999,3,3
46419,46419,46419,39.8027801513672,116.35002136230499,1,1
46420,46420,46420,39.8686981201172,116.37199401855499,3,2
46421,46421,46421,39.7588348388672,116.48185729980499,0,1
46422,46422,46422,39.6146392822266,116.45988464355499,1,0
46423,46423,46423,39.8577117919922,116.367874145508,4,6
46424,46424,46424,39.9016571044922,116.236038208008,8,13
46425,46425,46425,39.8233795166016,116.53678894042999,0,1
46426,46426,46426,39.9565887451172,116.10832214355499,0,1
46427,46427,46427,39.7835540771484,116.513442993164,0,1
46428,46428,46428,39.9703216552734,116.304702758789,1,3
46429,46429,46429,39.7176361083984,116.359634399414,1,0
46430,46430,46430,40.0527191162109,116.610946655273,3,0
46431,46431,46431,39.9263763427734,116.28410339355499,5,5
46432,46432,46432,39.9112701416016,116.498336791992,5,9
46433,46433,46433,39.6146392822266,116.311569213867,0,1
46434,46434,46434,39.9771881103516,116.520309448242,0,1
46435,46435,46435,39.8879241943359,116.310195922852,17,15
46436,46436,46436,39.7670745849609,116.211318969727,1,0
46437,46437,46437,39.9098968505859,116.376113891602,11,11
46438,46438,46438,39.8220062255859,116.41593933105499,9,3
46439,46439,46439,39.9208831787109,116.29508972167999,1,2
46440,46440,46440,39.7341156005859,116.15226745605499,0,1
46441,46441,46441,39.9126434326172,116.354141235352,9,20
46442,46442,46442,39.8371124267578,116.42829895019501,5,2
46443,46443,46443,39.9483489990234,116.499710083008,2,0
46444,46444,46444,39.7904205322266,116.28547668457001,2,2
46445,46445,46445,39.7560882568359,116.61369323730499,0,1
46446,46446,46446,39.9318695068359,116.08634948730499,1,0
46447,46447,46447,39.7629547119141,116.20719909667999,1,0
46448,46448,46448,39.7396087646484,116.422805786133,2,1
46449,46449,46449,39.8123931884766,116.579360961914,0,1
46450,46450,46450,39.8673248291016,116.414566040039,3,6
46451,46451,46451,39.7025299072266,116.030044555664,2,0
46452,46452,46452,39.8783111572266,116.557388305664,0,1
46453,46453,46453,40.0307464599609,116.510696411133,0,1
46454,46454,46454,39.8755645751953,116.50382995605499,4,1
46455,46455,46455,39.8535919189453,116.35002136230499,0,1
46456,46456,46456,39.7574615478516,116.325302124023,1,0
46457,46457,46457,39.9044036865234,116.322555541992,1,4
46458,46458,46458,39.9195098876953,116.429672241211,4,5
46459,46459,46459,39.9868011474609,116.41731262207001,29,41
46460,46460,46460,39.7560882568359,116.34040832519501,2,1
46461,46461,46461,39.9387359619141,116.330795288086,5,13
46462,46462,46462,39.8178863525391,116.429672241211,1,1
46463,46463,46463,40.0444793701172,116.499710083008,0,1
46464,46464,46464,39.7313690185547,116.166000366211,0,2
46465,46465,46465,39.9071502685547,116.693344116211,0,1
46466,46466,46466,39.8810577392578,116.05339050292999,1,0
46467,46467,46467,39.9799346923828,116.35002136230499,26,46
46468,46468,46468,39.9030303955078,116.73454284667999,1,2
46469,46469,46469,39.8920440673828,116.17424011230499,15,8
46470,46470,46470,39.8041534423828,116.43791198730499,17,7
46471,46471,46471,39.8371124267578,116.44889831542999,4,8
46472,46472,46472,39.9579620361328,116.37199401855499,9,8
46473,46473,46473,39.8700714111328,116.45988464355499,17,11
46474,46474,46474,39.9140167236328,116.59172058105499,17,16
46475,46475,46475,39.8261260986328,116.32804870605499,4,5
46476,46476,46476,39.9840545654297,116.49421691894501,17,12
46477,46477,46477,39.7753143310547,116.57112121582001,0,3
46478,46478,46478,39.9510955810547,116.39533996582001,3,2
46479,46479,46479,39.7423553466797,116.47224426269501,0,1
46480,46480,46480,39.8233795166016,116.532669067383,1,0
46481,46481,46481,39.9112701416016,116.268997192383,3,8
46482,46482,46482,39.9332427978516,116.422805786133,3,3
46483,46483,46483,39.7766876220703,116.485977172852,0,1
46484,46484,46484,39.8645782470703,116.222305297852,1,0
46485,46485,46485,39.9291229248047,116.194839477539,6,2
46486,46486,46486,39.6764373779297,116.249771118164,1,1
46487,46487,46487,39.9620819091797,116.359634399414,6,10
46488,46488,46488,39.8741912841797,116.623306274414,2,2
46489,46489,46489,40.0334930419922,116.37199401855499,19,12
46490,46490,46490,40.1433563232422,116.26213073730499,1,2
46491,46491,46491,40.0334930419922,116.28410339355499,3,8
46492,46492,46492,40.0774383544922,116.59172058105499,0,1
46493,46493,46493,39.9868011474609,116.418685913086,7,3
46494,46494,46494,40.0774383544922,116.32804870605499,5,12
46495,46495,46495,39.9428558349609,116.286849975586,19,6
46496,46496,46496,40.1213836669922,116.19621276855499,0,1
46497,46497,46497,40.0664520263672,116.55876159667999,1,0
46498,46498,46498,40.2092742919922,116.72355651855499,1,1
46499,46499,46499,39.8810577392578,116.323928833008,4,5
46500,46500,46500,39.9909210205078,116.301956176758,8,11
46501,46501,46501,40.0417327880859,116.59172058105499,1,0
46502,46502,46502,40.0925445556641,116.568374633789,1,0
46503,46503,46503,39.9593353271484,116.468124389648,11,7
46504,46504,46504,39.9359893798828,116.509323120117,2,5
46505,46505,46505,39.8480987548828,116.245651245117,5,2
46506,46506,46506,39.9208831787109,116.556015014648,10,8
46507,46507,46507,39.9538421630859,116.347274780273,26,86
46508,46508,46508,39.9208831787109,116.68098449707001,1,0
46509,46509,46509,39.8371124267578,116.249771118164,1,0
46510,46510,46510,39.8480987548828,116.700210571289,1,0
46511,46511,46511,39.8920440673828,116.568374633789,1,0
46512,46512,46512,40.1227569580078,116.656265258789,0,2
46513,46513,46513,39.8865509033203,116.709823608398,1,0
46514,46514,46514,39.7766876220703,116.336288452148,3,2
46515,46515,46515,39.9167633056641,116.694717407227,12,3
46516,46516,46516,39.9387359619141,116.409072875977,8,10
46517,46517,46517,39.8728179931641,116.387100219727,15,10
46518,46518,46518,40.1268768310547,116.594467163086,1,0
46519,46519,46519,39.9716949462891,116.08634948730499,1,0
46520,46520,46520,39.8673248291016,116.64802551269501,1,0
46521,46521,46521,39.8632049560547,116.69059753417999,1,1
46522,46522,46522,39.8838043212891,116.70158386230499,4,0
46523,46523,46523,39.8961639404297,116.41593933105499,8,3
46524,46524,46524,39.7629547119141,116.22917175292999,2,0
46525,46525,46525,39.9730682373047,116.499710083008,41,51
46526,46526,46526,39.8082733154297,116.290969848633,1,37
46527,46527,46527,39.7643280029297,116.422805786133,0,4
46528,46528,46528,40.1090240478516,116.661758422852,3,3
46529,46529,46529,39.8110198974609,116.431045532227,0,2
46530,46530,46530,39.8329925537109,116.370620727539,6,4
46531,46531,46531,39.9868011474609,116.656265258789,1,0
46532,46532,46532,39.8879241943359,116.469497680664,1,0
46533,46533,46533,39.7066497802734,116.40495300292999,1,0
46534,46534,46534,39.9826812744141,116.487350463867,3,5
46535,46535,46535,40.2202606201172,116.248397827148,0,1
46536,46536,46536,39.7176361083984,116.420059204102,1,0
46537,46537,46537,39.7066497802734,116.71257019042999,0,1
46538,46538,46538,39.8728179931641,116.37336730957001,2,5
46539,46539,46539,39.9497222900391,116.25251770019501,3,3
46540,46540,46540,39.9085235595703,116.41731262207001,17,15
46541,46541,46541,39.8865509033203,116.57112121582001,0,1
46542,46542,46542,39.8755645751953,116.31843566894501,8,13
46543,46543,46543,39.8329925537109,116.444778442383,2,3
46544,46544,46544,39.7986602783203,116.30744934082001,2,4
46545,46545,46545,39.9291229248047,116.453018188477,7,7
46546,46546,46546,39.9977874755859,116.455764770508,3,3
46547,46547,46547,39.7341156005859,116.192092895508,3,4
46548,46548,46548,39.7657012939453,116.20857238769501,2,6
46549,46549,46549,39.8535919189453,116.47224426269501,1,2
46550,46550,46550,40.0952911376953,116.409072875977,1,0
46551,46551,46551,39.7190093994141,116.403579711914,0,1
46552,46552,46552,39.9277496337891,116.303329467773,17,7
46553,46553,46553,39.9140167236328,116.69059753417999,1,1
46554,46554,46554,39.7080230712891,116.083602905273,0,1
46555,46555,46555,39.7492218017578,116.48185729980499,0,1
46556,46556,46556,39.7931671142578,116.35002136230499,1,0
46557,46557,46557,39.9758148193359,116.399459838867,3,1
